DATE,TIME,HOME TEAM,AWAY TEAM,HOME PER,DRAW PER,AWAY PER,UNDER 2.5,OVER 2.5,BTS,OTS,NAME
2025-10-25,16:00,Ittihad Tanger,Maghreb Fes,27,35,38,63,37,48,52,STA
2025-10-25,18:00,Raja Casablanca,Olympique Dcheira,53,40,7,54,46,41,59,STA
2025-10-25,16:30,Union San Felipe,Santiago Morning,41,29,30,53,47,46,54,STA
2025-10-25,16:30,Deportes Recoleta,Curico Unido,46,32,22,50,50,48,52,STA
2025-10-25,16:30,Deportes Santa Cruz,San Marcos de Arica,31,32,37,42,58,54,46,STA
2025-10-25,18:30,Polonia Warszawa,Polonia Bytom,33,31,36,42,58,57,43,STA
2025-10-25,18:30,Slask Wroclaw,Gornik Leczna,60,28,12,41,59,67,33,STA
2025-10-25,18:30,Pogon Siedlce,LKS Lodz,32,28,40,38,62,61,39,STA
2025-10-25,02:10,Independiente Rivadavia,River Plate,24,30,46,44,56,43,57,STA
2025-10-25,16:00,Radnik Surdulica,Spartak Subotica,44,28,28,54,46,46,54,STA
2025-10-25,17:00,Zeleznicar Pancevo,Cukaricki,41,30,29,31,69,63,37,STA
2025-10-25,14:00,Radnicki 1923,TSC Backa Topola,50,27,23,46,54,50,50,STA
2025-10-25,14:30,JS Kairouanaise,Club Africain,17,25,58,55,45,26,74,STA
2025-10-25,14:30,Etoile S. Metlaoui,AS Gabes,57,30,13,59,41,36,64,STA
2025-10-25,21:15,Alianza Atletico,Cienciano,47,29,24,51,49,46,54,STA
2025-10-25,19:00,Ayacucho FC,Deportivo Garcilaso,35,30,35,46,54,49,51,STA
2025-10-25,15:30,Zira,Sumqayit,63,28,9,56,44,44,56,STA
2025-10-25,14:00,GIF Sundsvall,Kalmar FF,22,25,53,50,50,49,51,STA
2025-10-25,14:00,IK Brage,Helsingborg,42,28,30,36,64,53,47,STA
2025-10-25,14:45,NK Lokomotiva Zagreb,Istra 1961,44,32,24,53,47,53,47,STA
2025-10-25,17:00,NK Varazdin,NK Slaven Belupo,46,33,21,52,48,54,46,STA
2025-10-25,11:30,Chindia Targoviste,FC Voluntari,43,34,23,56,44,53,47,STA
2025-10-25,09:00,Sepsi OSK,Gloria Bistrita,59,24,17,46,54,42,58,STA
2025-10-25,09:00,CS Comunal Selimbar,Ceahlaul Piatra Neamt,44,27,29,43,57,49,51,STA
2025-10-25,09:00,Corvinul Hunedoara,FC Bacau,69,23,8,48,52,38,62,STA
2025-10-25,15:00,Lillestrom,Ranheim,64,22,14,24,76,64,36,STA
2025-10-25,15:00,Skeid,Raufoss,31,28,41,33,67,65,35,STA
2025-10-25,15:00,Mjondalen,Odd Ballklubb,28,33,39,43,57,60,40,STA
2025-10-25,15:00,Lyn,Kongsvinger,29,36,35,26,74,75,25,STA
2025-10-25,15:00,Hodd,Stabaek,33,29,38,33,67,66,34,STA
2025-10-25,15:00,Sogndal,Egersund,37,33,30,31,69,68,32,STA
2025-10-25,15:00,Asane,Start,24,27,49,35,65,56,44,STA
2025-10-25,15:00,Moss,Aalesund,25,22,53,25,75,69,31,STA
2025-10-25,13:00,Skeid,Raufoss,30,28,42,33,67,65,35,STA
2025-10-25,19:00,Al Hazem,Al-Nassr Riyadh,15,17,68,18,82,54,46,STA
2025-10-25,13:00,Aalborg,Lyngby,38,31,31,39,61,59,41,STA
2025-10-25,13:00,Aarhus Fremad,Esbjerg,46,25,29,32,68,61,39,STA
2025-10-25,13:00,Hobro,Hillerod Fodbold,26,33,41,38,62,57,43,STA
2025-10-25,15:00,Al-Faisaly Amman,Al-Ahli Amman,71,22,7,44,56,43,57,STA
2025-10-25,16:30,Osters IF,Degerfors IF,42,34,24,41,59,62,38,STA
2025-10-25,14:00,Djurgarden,IFK Varnamo,61,22,17,24,76,62,38,STA
2025-10-25,15:00,Dacia Buiucani,Zimbru Chisinau,21,21,58,34,66,40,60,STA
2025-10-25,13:00,Bali United Pusam,Persita Tangerang,46,29,25,54,46,54,46,STA
2025-10-25,09:30,Persik Kediri,PSM Makassar,37,36,27,49,51,66,34,STA
2025-10-25,14:00,Lokomotiv G.O.,Minyor Pernik,61,25,14,49,51,47,53,STA
2025-10-25,14:00,Belasitsa Petrich,Marek,39,33,28,57,43,35,65,STA
2025-10-25,14:00,Vihren,Sevlievo,60,23,17,50,50,39,61,STA
2025-10-25,15:00,Kokand 1912,Navbahor Namangan,35,30,35,47,53,52,48,STA
2025-10-25,12:30,Shurtan Guzar,Neftchi Fargona,15,23,62,46,54,49,51,STA
2025-10-25,22:00,Deportivo Mixco,Mictlan,64,22,14,54,46,37,63,STA
2025-10-25,13:00,FC Ingolstadt 04,FC Saarbrucken,30,37,33,34,66,69,31,STA
2025-10-25,13:00,Energie Cottbus,TSV Havelse,67,22,11,37,63,62,38,STA
2025-10-25,15:30,Schweinfurt,VfL Osnabruck,21,22,57,44,56,58,42,STA
2025-10-25,13:00,Jahn Regensburg,VfB Stuttgart II,35,34,31,43,57,58,42,STA
2025-10-25,13:00,SC Verl,SSV Ulm 1846,52,28,20,27,73,73,27,STA
2025-10-25,13:00,Waldhof Mannheim,TSV 1860 Munich,41,34,25,51,49,49,51,STA
2025-10-25,16:30,Carpi,Gubbio,41,31,28,59,41,40,60,STA
2025-10-25,13:30,Ternana,Arezzo,35,29,36,57,43,38,62,STA
2025-10-25,16:30,Campobasso,Rimini,55,25,20,54,46,43,57,STA
2025-10-25,19:30,Forli,Pineto,46,28,26,53,47,46,54,STA
2025-10-25,16:00,Haras El Hodood,Ghazl El-Mahalla,31,38,31,67,33,41,59,STA
2025-10-25,15:00,Haras El Hodood,Ghazl El-Mahalla,32,35,33,66,34,41,59,STA
2025-10-25,15:00,Ross County,Dunfermline,38,27,35,48,52,49,51,STA
2025-10-25,15:00,Morton,St Johnstone,21,26,53,39,61,49,51,STA
2025-10-25,15:00,Raith Rovers,Partick,34,31,35,54,46,48,52,STA
2025-10-25,15:00,Airdrieonians,Arbroath,29,30,41,41,59,52,48,STA
2025-10-25,15:00,Queens Park,Ayr Utd,23,29,48,49,51,49,51,STA
2025-10-25,01:35,Cuiaba,Remo,44,29,27,49,51,49,51,STA
2025-10-25,20:00,Volta Redonda,Coritiba,28,29,43,58,42,36,64,STA
2025-10-25,22:30,Paysandu,Avai,33,33,34,47,53,58,42,STA
2025-10-25,15:00,Viking,Bryne,70,17,13,24,76,54,46,STA
2025-10-25,16:00,Obolon-Brovar Kiev,Polissya Zhytomyr,28,30,42,56,44,35,65,STA
2025-10-25,13:30,Karpaty Lviv,Rukh Lviv,51,26,23,44,56,51,49,STA
2025-10-25,17:00,CS Constantine,Olympique Akbou,38,35,27,53,47,46,54,STA
2025-10-25,21:00,Ponte Preta,Londrina,53,27,20,59,41,35,65,STA
2025-10-25,15:00,IF Gnistan,Ilves,29,22,49,21,79,57,43,STA
2025-10-25,13:30,Cavese,Crotone,26,29,45,44,56,48,52,STA
2025-10-25,16:30,Siracusa,Casarano,28,26,46,35,65,54,46,STA
2025-10-25,16:00,MOL Fehervar FC,Szeged-Csanad,26,37,37,52,48,50,50,STA
2025-10-25,12:30,Chiangrai United,Dragon Pathumwan Kanchanaburi,47,30,23,52,48,48,52,STA
2025-10-25,12:00,Ayutthaya United,Chonburi FC,42,36,22,40,60,61,39,STA
2025-10-25,12:00,FC Ufa,FK Neftekhimik,38,33,29,62,38,41,59,STA
2025-10-25,17:00,FC Torpedo Moscow,FC Chayka,53,31,16,47,53,41,59,STA
2025-10-25,12:00,Sokol Saratov,Volga Ulyanovsk,34,35,31,62,38,46,54,STA
2025-10-25,15:00,Chernomorets Novorossiysk,FC Chelyabinsk,39,30,31,58,42,50,50,STA
2025-10-25,15:00,Shinnik Yaroslavl,Spartak Kostroma,31,30,39,64,36,40,60,STA
2025-10-25,13:00,Kavala,Anagennisi Karditsas,20,30,50,58,42,31,69,STA
2025-10-25,13:30,Brescia,AlbinoLeffe,57,27,16,37,63,49,51,STA
2025-10-25,16:30,Renate,Lecco,31,35,34,65,35,43,57,STA
2025-10-25,13:00,Ankara Demirspor,Adanaspor AS,78,17,5,32,68,35,65,STA
2025-10-25,15:00,Fethiyespor,Kirklarelispor,58,27,15,52,48,40,60,STA
2025-10-25,13:30,Kromeriz,Vysocina Jihlava,37,32,31,39,61,58,42,STA
2025-10-25,13:30,FK Pribram,MFK Chrudim,43,35,22,46,54,56,44,STA
2025-10-25,13:30,Taborsko,Slavia Praha B,50,23,27,39,61,56,44,STA
2025-10-25,13:00,Nea Salamis,Chalkanoras Idaliou,66,23,11,27,73,49,51,STA
2025-10-25,13:00,Ayia Napa,PAEEK,34,29,37,47,53,55,45,STA
2025-10-25,22:00,Barranquilla,Tigres FC,48,27,25,53,47,43,57,STA
2025-10-25,22:00,Cucuta,Orsomarso,56,28,16,49,51,41,59,STA
2025-10-25,21:00,Bogota FC,Leones FC,47,30,23,37,63,49,51,STA
2025-10-25,16:00,Sanat Naft,Mes Shahr Babak,32,34,34,66,34,27,73,STA
2025-10-25,12:15,Shahrdari Nowshahr,Ario Islamshahr,33,33,34,71,29,25,75,STA
2025-10-25,13:30,Niroye Zamini,Mes Sungun,55,27,18,69,31,26,74,STA
2025-10-25,15:00,Peterhead,Inverness CT,29,23,48,28,72,60,40,STA
2025-10-25,15:00,Alloa Athletic,Stenhousemuir,36,28,36,44,56,54,46,STA
2025-10-25,15:00,Kelty Hearts,East Fife,27,26,47,46,54,52,48,STA
2025-10-25,15:00,Montrose,Cove Rangers,48,27,25,45,55,53,47,STA
2025-10-25,17:00,Ankaragucu,Sanliurfaspor,30,30,40,39,61,54,46,STA
2025-10-25,12:30,Adana 1954,Muglaspor,37,34,29,39,61,59,41,STA
2025-10-25,13:00,Altinordu,Karacabey Belediyespor,37,23,40,58,42,48,52,STA
2025-10-25,13:00,Inegolspor,Kepez Belediye Antalya,58,27,15,50,50,55,45,STA
2025-10-25,06:00,Fujieda MYFC,Ventforet Kofu,40,35,25,41,59,59,41,STA
2025-10-25,09:00,V-Varen Nagasaki,FC Imabari,51,28,21,44,56,53,47,STA
2025-10-25,12:00,FC Trollhattan,Jonkopings Sodra,32,29,39,37,63,45,55,STA
2025-10-25,13:00,Ljungskile SK,Rosengard,62,23,15,34,66,54,46,STA
2025-10-25,15:00,Husqvarna FF,Torslanda IK,54,23,23,42,58,49,51,STA
2025-10-25,15:00,Karlbergs BK,Assyriska FF,45,30,25,36,64,66,34,STA
2025-10-25,12:00,Sollentuna FK,Assyriska United IK,26,23,51,36,64,61,39,STA
2025-10-25,12:30,Puchov,Tatran Liptovsky Mikulas,29,29,42,30,70,70,30,STA
